source,table,column,value,input_value,candidate,identifier,fma_id,category,relation,prov,eid,ms,notes
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Area 32",Area 32,Area 32,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Area 8A",Area 8A,Area 8A,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Area 8B",Area 8B,Area 8B,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Area 9",Area 9,Area 9,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Cortical area 44",Cortical area 44,Cortical area 44,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Cortical area 45",Cortical area 45,Cortical area 45,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Cortical area 45A",Cortical area 45A,Cortical area 45A,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Cortical area 45B",Cortical area 45B,Cortical area 45B,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Cortical area 46",Cortical area 46,Cortical area 46,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Cortical area 9/46",Cortical area 9/46,Cortical area 9/46,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Cortical area 9/46d",Cortical area 9/46d,Cortical area 9/46d,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Cortical area 9/46v",Cortical area 9/46v,Cortical area 9/46v,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Dorsal portion of area 8A",Dorsal portion of area 8A,Dorsal portion of area 8A,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Floor of superior temporal sulcus",Floor of superior temporal sulcus,Floor of superior temporal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Orbitofrontal area 13",Orbitofrontal area 13,Orbitofrontal area 13,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Orbitofrontal area 14",Orbitofrontal area 14,Orbitofrontal area 14,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Posterior inferior temporal cortex",Posterior inferior temporal cortex,Posterior inferior temporal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Prefrontal area 47/12",Prefrontal area 47/12,Prefrontal area 47/12,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Premotor area 6DR",Premotor area 6DR,Premotor area 6DR,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Retrosplenial area 30",Retrosplenial area 30,Retrosplenial area 30,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Temporal area TF",Temporal area TF,Temporal area TF,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Temporal area TH",Temporal area TH,Temporal area TH,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Ventral portion of area 8A",Ventral portion of area 8A,Ventral portion of area 8A,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PP99, Brain site: Visual area 4",Visual area 4,Visual area 4,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: AB",AB,AB,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: ABpc",ABpc,ABpc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: B",B,B,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: C",C,C,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: L",L,L,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: M",M,M,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: Nucleus of the lateral olfactory tract",Nucleus of the lateral olfactory tract,nucleus of lateral olfactory tract,UBERON:0002893,FMA:61865,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: PL",PL,pectoral lymphatic vessel,UBERON:0001425,FMA:234865,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: Periamygdaloid cortex 1",Periamygdaloid cortex 1,Periamygdaloid cortex 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: Periamygdaloid cortex 2",Periamygdaloid cortex 2,Periamygdaloid cortex 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: Periamygdaloid cortex, sulcal part","Periamygdaloid cortex, sulcal part","Periamygdaloid cortex, sulcal part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: accessory basal nucleus (amygdala), magnocellular subdivision","accessory basal nucleus (amygdala), magnocellular subdivision","accessory basal nucleus (amygdala), magnocellular subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: basal amygdaloid nucleus, magnocellular division","basal amygdaloid nucleus, magnocellular division","basal amygdaloid nucleus, magnocellular division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: basal amygdaloid nucleus, parvicellular division","basal amygdaloid nucleus, parvicellular division","basal amygdaloid nucleus, parvicellular division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: bed nucleus of the stria terminalis",bed nucleus of the stria terminalis,bed nucleus of stria terminalis,UBERON:0001880,FMA:61884,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: cortical nucleus, anterior division","cortical nucleus, anterior division","cortical nucleus, anterior division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: periamygdaloid cortex",periamygdaloid cortex,periamygdaloid cortex,UBERON:0014537,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PRA87, Brain site: periamygdaloid cortex",periamygdaloid cortex,periamygdaloid area,UBERON:0002656,FMA:62485,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Area temporalis superior 1",Area temporalis superior 1,Area temporalis superior 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Area temporalis superior 2",Area temporalis superior 2,Area temporalis superior 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Area temporalis superior 3",Area temporalis superior 3,Area temporalis superior 3,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Auditory konicortex lateral",Auditory konicortex lateral,Auditory konicortex lateral,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Auditory prokoniocortex",Auditory prokoniocortex,Auditory prokoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Caudal auditory parakoniocortex",Caudal auditory parakoniocortex,Caudal auditory parakoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Lateral auditory parakoniocortex",Lateral auditory parakoniocortex,Lateral auditory parakoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Medial auditory koniocortex",Medial auditory koniocortex,Medial auditory koniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Parinsular cortex",Parinsular cortex,Parinsular cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Pro",Pro,Pro,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Retroinsular parietal cortex",Retroinsular parietal cortex,Retroinsular parietal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Retroinsular temporal cortex",Retroinsular temporal cortex,Retroinsular temporal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Rostral auditory parakoniocortex",Rostral auditory parakoniocortex,Rostral auditory parakoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Somatic prokoniocortex",Somatic prokoniocortex,Somatic prokoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS73, Brain site: Temporoparietal cortex",Temporoparietal cortex,Temporoparietal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: Caudal parietal operculum",Caudal parietal operculum,Caudal parietal operculum,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: Lower bank of the intraparietal sulcus",Lower bank of the intraparietal sulcus,Lower bank of the intraparietal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: Occipitoparietal area",Occipitoparietal area,Occipitoparietal area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: PE",PE,PE,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: PEc",PEc,PEc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: PFG",PFG,PFG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: PG",PG,PG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: Parietal area PG, medial part","Parietal area PG, medial part","Parietal area PG, medial part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: Pec",Pec,Pec,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: Rostral inferior parietal lobule",Rostral inferior parietal lobule,Rostral inferior parietal lobule,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: Rostral parietal operculum",Rostral parietal operculum,Rostral parietal operculum,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PS82, Brain site: Upper bank of the intraparietal sulcus",Upper bank of the intraparietal sulcus,Upper bank of the intraparietal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Area 10",Area 10,Area 10,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Area 11",Area 11,Area 11,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Area 12",Area 12,Area 12,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Area 32",Area 32,Area 32,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Area 6",Area 6,Area 6,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Area 7",Area 7,Area 7,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Area 8",Area 8,Area 8,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Area 9",Area 9,Area 9,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Orbitofrontal area 13",Orbitofrontal area 13,Orbitofrontal area 13,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: Temporal area TF",Temporal area TF,Temporal area TF,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: PVM81, Brain site: rsplc",rsplc,rsplc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: Pk85, Brain site: VPL",VPL,ventral posterolateral nucleus,UBERON:0002942,FMA:62200,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: 2",2,2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: 3",3,oculomotor nuclear complex,UBERON:0001715,FMA:54510,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: Agranular insula",Agranular insula,Agranular insula,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: Area 1",Area 1,Area 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: Opercular part of somatosensory areas 1 and 2",Opercular part of somatosensory areas 1 and 2,Opercular part of somatosensory areas 1 and 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: Orbitofrontal opercular area",Orbitofrontal opercular area,Orbitofrontal opercular area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: Precentral opercular area",Precentral opercular area,Precentral opercular area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: Secondary somatosensory cortex",Secondary somatosensory cortex,Brodmann (1909) area 5,UBERON:0006471,FMA:68601,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RA63, Brain site: Secondary somatosensory cortex",Secondary somatosensory cortex,secondary somatosensory cortex,UBERON:0008934,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RACR99, Brain site: PI",PI,pineal body,UBERON:0001905,FMA:62033,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RACR99, Brain site: PL",PL,pectoral lymphatic vessel,UBERON:0001425,FMA:234865,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RACR99, Brain site: PM",PM,posterior macula,UBERON:2000558,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RACR99, Brain site: PO",PO,PO,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: 2",2,2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: 24",24,24,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: 3",3,oculomotor nuclear complex,UBERON:0001715,FMA:54510,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: AM",AM,anteromedial nucleus of thalamus,UBERON:0002681,FMA:62142,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: AM",AM,anterior macula,UBERON:2000168,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: AV",AV,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: AV",AV,anteroventral plate,UBERON:4300022,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Agranular insula",Agranular insula,Agranular insula,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Amygdala",Amygdala,amygdala,UBERON:0001876,FMA:61841,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 1",Area 1,Area 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 10",Area 10,Area 10,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 11",Area 11,Area 11,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 12",Area 12,Area 12,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 23",Area 23,Area 23,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 25",Area 25,Area 25,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 32",Area 32,Area 32,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 35",Area 35,Area 35,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 36",Area 36,Area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 6",Area 6,Area 6,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 8",Area 8,Area 8,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Area 9",Area 9,Area 9,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: B",B,B,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: BA",BA,basilar artery,UBERON:0001633,FMA:50542,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Bam",Bam,Medial part of basal amygdaloid nucleus,NIFGA:birnlex_2696,,anatomical entity,,abbrevs,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Bap",Bap,Bap,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Basal amygdaloid nucleus, pars parvicellularis","Basal amygdaloid nucleus, pars parvicellularis","Basal amygdaloid nucleus, pars parvicellularis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: CL",CL,central lateral nucleus,UBERON:0003036,FMA:62170,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: CM",CM,central medial nucleus,UBERON:0001923,FMA:62171,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: CoA",CoA,Cortical amygdaloid nucleus,NIFGA:birnlex_2700,,anatomical entity,,abbrevs,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: CoP",CoP,CoP,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Cortical area 45",Cortical area 45,Cortical area 45,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Cortical area 46",Cortical area 46,Cortical area 46,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Dysgranular insula",Dysgranular insula,agranular insular cortex,UBERON:0034893,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: EC",EC,epiphysial cluster,UBERON:2007004,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Granular insular cortex",Granular insular cortex,granular insular cortex,UBERON:0034892,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Hippocampus",Hippocampus,Hippocampus,NIFGA:birnlex_721,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Hippocampus",Hippocampus,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Hippocampus",Hippocampus,hippocampal formation,UBERON:0002421,FMA:74038,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Hippocampus",Hippocampus,archicortex,UBERON:0002961,FMA:62424,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: L",L,L,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: M",M,M,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Medial division of the basal amygdaloid nucleus",Medial division of the basal amygdaloid nucleus,Medial division of the basal amygdaloid nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Nucleus basalis of Meynert",Nucleus basalis of Meynert,basal nucleus of telencephalon,UBERON:0010010,FMA:61887,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Nucleus centralis densocellularis thalami",Nucleus centralis densocellularis thalami,Nucleus centralis densocellularis thalami,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: RAP87, Brain site: Nucleus centralis inferior thalami",Nucleus centralis inferior thalami,Nucleus centralis inferior thalami,,,,,curator,,,
